match_id,date,year,format,team,opponent,competition,stage,venue,city,result,winner,margin,margin_type,player_of_match,india_players
597924,2013-06-30,2013,ODI,India,West Indies,West Indies Tri-Nation Series,,"Sabina Park, Kingston",Jamaica,Lost,West Indies,1.0,wickets,J Charles,"RG Sharma, S Dhawan, V Kohli, KD Karthik, SK Raina, MS Dhoni, RA Jadeja, R Ashwin, B Kumar, I Sharma, UT Yadav"
597925,2013-07-02,2013,ODI,India,Sri Lanka,West Indies Tri-Nation Series,,"Sabina Park, Kingston",Jamaica,Lost,Sri Lanka,161.0,runs,WU Tharanga,"RG Sharma, S Dhawan, M Vijay, V Kohli, KD Karthik, SK Raina, RA Jadeja, R Ashwin, Mohammed Shami, I Sharma, UT Yadav"
597926,2013-07-05,2013,ODI,India,West Indies,West Indies Tri-Nation Series,,"Queen's Park Oval, Port of Spain",Trinidad,Won,India,102.0,runs,V Kohli,"RG Sharma, S Dhawan, V Kohli, SK Raina, KD Karthik, M Vijay, RA Jadeja, R Ashwin, B Kumar, I Sharma, UT Yadav"
597928,2013-07-09,2013,ODI,India,Sri Lanka,West Indies Tri-Nation Series,,"Queen's Park Oval, Port of Spain",Trinidad,Won,India,81.0,runs,B Kumar,"RG Sharma, S Dhawan, V Kohli, KD Karthik, SK Raina, M Vijay, RA Jadeja, R Ashwin, B Kumar, I Sharma, UT Yadav"
597929,2013-07-11,2013,ODI,India,Sri Lanka,West Indies Tri-Nation Series,Final,"Queen's Park Oval, Port of Spain",Trinidad,Won,India,1.0,wickets,MS Dhoni,"RG Sharma, S Dhawan, V Kohli, KD Karthik, SK Raina, MS Dhoni, RA Jadeja, R Ashwin, B Kumar, R Vinay Kumar, I Sharma"
643665,2013-07-24,2013,ODI,India,Zimbabwe,India in Zimbabwe ODI Series,,Harare Sports Club,,Won,India,6.0,wickets,V Kohli,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, SK Raina, KD Karthik, RA Jadeja, A Mishra, Mohammed Shami, R Vinay Kumar, JD Unadkat"
643667,2013-07-26,2013,ODI,India,Zimbabwe,India in Zimbabwe ODI Series,,Harare Sports Club,,Won,India,58.0,runs,S Dhawan,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, SK Raina, KD Karthik, RA Jadeja, A Mishra, R Vinay Kumar, Mohammed Shami, JD Unadkat"
643669,2013-07-28,2013,ODI,India,Zimbabwe,India in Zimbabwe ODI Series,,Harare Sports Club,,Won,India,7.0,wickets,A Mishra,"RG Sharma, S Dhawan, V Kohli, AT Rayudu, SK Raina, KD Karthik, RA Jadeja, A Mishra, Mohammed Shami, R Vinay Kumar, JD Unadkat"
643675,2013-08-01,2013,ODI,India,Zimbabwe,India in Zimbabwe ODI Series,,Queens Sports Club,Bulawayo,Won,India,9.0,wickets,MM Sharma,"CA Pujara, RG Sharma, SK Raina, V Kohli, KD Karthik, AT Rayudu, RA Jadeja, A Mishra, Mohammed Shami, MM Sharma, JD Unadkat"
643677,2013-08-03,2013,ODI,India,Zimbabwe,India in Zimbabwe ODI Series,,Queens Sports Club,Bulawayo,Won,India,7.0,wickets,A Mishra,"CA Pujara, S Dhawan, AM Rahane, RA Jadeja, KD Karthik, V Kohli, SK Raina, A Mishra, Mohammed Shami, MM Sharma, JD Unadkat"
647247,2013-10-10,2013,T20I,India,Australia,,,Saurashtra Cricket Association Stadium,Rajkot,Won,India,6.0,wickets,Yuvraj Singh,"RG Sharma, S Dhawan, SK Raina, V Kohli, Yuvraj Singh, MS Dhoni, RA Jadeja, R Ashwin, B Kumar, R Vinay Kumar, I Sharma"
647249,2013-10-13,2013,ODI,India,Australia,Australia in India ODI Series,,Maharashtra Cricket Association Stadium,Pune,Lost,Australia,72.0,runs,GJ Bailey,"S Dhawan, RG Sharma, V Kohli, SK Raina, Yuvraj Singh, MS Dhoni, RA Jadeja, R Ashwin, B Kumar, R Vinay Kumar, I Sharma"
647251,2013-10-16,2013,ODI,India,Australia,Australia in India ODI Series,,Sawai Mansingh Stadium,Jaipur,Won,India,9.0,wickets,RG Sharma,"RG Sharma, S Dhawan, V Kohli, SK Raina, Yuvraj Singh, MS Dhoni, RA Jadeja, R Ashwin, B Kumar, R Vinay Kumar, I Sharma"
647253,2013-10-19,2013,ODI,India,Australia,Australia in India ODI Series,,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Lost,Australia,4.0,wickets,JP Faulkner,"RG Sharma, S Dhawan, V Kohli, SK Raina, Yuvraj Singh, MS Dhoni, RA Jadeja, R Ashwin, B Kumar, R Vinay Kumar, I Sharma"
647255,2013-10-23,2013,ODI,India,Australia,Australia in India ODI Series,,JSCA International Stadium Complex,Ranchi,No Result,,,,,"RG Sharma, S Dhawan, SK Raina, V Kohli, Yuvraj Singh, MS Dhoni, RA Jadeja, R Ashwin, R Vinay Kumar, Mohammed Shami, JD Unadkat"
647259,2013-10-30,2013,ODI,India,Australia,Australia in India ODI Series,,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Won,India,6.0,wickets,V Kohli,"RG Sharma, S Dhawan, V Kohli, SK Raina, Yuvraj Singh, MS Dhoni, RA Jadeja, R Ashwin, B Kumar, A Mishra, Mohammed Shami"
